ID;Task;RSP_Rate_Mean;RRV_RMSSD;RRV_MeanBB;RRV_SDBB;RRV_SDSD;RRV_CVBB;RRV_CVSD;RRV_MedianBB;RRV_MadBB;RRV_MCVBB;RRV_LF;RRV_HF;RRV_LFHF;RRV_SD1;RRV_SD2;RRV_SD2SD1;RRV_ApEn;RAV_Mean;RAV_SD;RAV_RMSSD;RAV_CVSD;RSP_RVT;RSP_Symmetry_PeakTrough;RSP_Symmetry_RiseDecay;RSP_Phase_Duration_Inspiration;RSP_Phase_Duration_Expiration;RSP_Phase_Duration_Ratio;RRV_DFA_alpha2;RRV_MFDFA_alpha2_Width;RRV_MFDFA_alpha2_Peak;RRV_MFDFA_alpha2_Mean;RRV_MFDFA_alpha2_Max;RRV_MFDFA_alpha2_Delta;RRV_MFDFA_alpha2_Asymmetry;RRV_MFDFA_alpha2_Fluctuation;RRV_MFDFA_alpha2_Increment;meanTT;stdTT;medianTT;q20TT;q80TT;minTT;maxTT;PSD_P12;PSD_P23;PSD_P34;PSD_P45;Relative Power;Sum of Powers;Max Power / Sum of Powers Ratio
2ea4;Video1;20.63515035655373;1480.8985650610916;3246.1176470588234;1285.1923692126222;1493.7947344168235;0.3959167562448278;0.45620606708536093;3144.0;916.2467999999999;0.2914270992366412;0.03531913781560491;0.007679881457566128;4.598917055003358;1056.2723864068937;1479.0968519603414;1.4002987022994735;0.5915145846043255;8574.165388935895;3511.513714151113;4243.037124059004;0.49486299034238596;1976.3622535072254;0.6067431701371431;0.6241138130904063;1.9630769230769234;1.2490980392156863;1.5715955525072693;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2186.923076923077;586.5796723647677;2083.0;1583.6;2860.0;1512;3296;0.06474165300471642;0.002339093140066038;6.21453055917471e-05;5.715172304462208e-10;8.511954402032764e-09;0.06714289202189144;0.9642368842796923
2ea4;Video2;21.78992516275175;1244.158975193908;2951.675675675676;884.2442490013108;1261.7250574649456;0.29957364770399314;0.421509377011451;3214.0;711.6479999999999;0.2214212818917237;0.04213940915001959;0.016454036543975592;2.561037775587555;892.1743441264495;876.2423885354576;0.982142553531293;0.35112494937464644;11386.982126161967;3706.469433640079;5497.311514528316;0.4827715942311055;2965.768113970558;0.5710762234354729;0.47197167655255656;1.4266315789473683;1.5248108108108107;0.9356121879728567;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2073.6666666666665;539.9598750524585;1868.0;1672.0;2746.2000000000003;1576;3214;0.11136147283006813;0.004023521149089476;0.00010689670358975766;9.783495458472637e-10;8.471153602764713e-09;0.1154918916610969;0.9642362873131457
2hpu;Baseline;42.94335939834835;991.4362500119904;1491.842105263158;642.759150651937;1003.1719842729012;0.4308493160129407;0.6645718380747158;1268.0;309.86339999999996;0.24437176656151416;0.025478460318083998;0.10535980685058088;0.2418233392760204;709.349712775733;568.4202991436741;0.8013259030153228;0.38000592378117526;7848.758039956721;2632.2923571758843;4104.361353627674;0.5229313138120775;1510.5733561609795;0.609314752374589;0.40899817453185905;0.6046153846153846;0.8905789473684208;0.6789015015479174;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2150.153846153846;544.2080832455748;1999.0;1709.8;2499.8;1532;3213;0.13136364414497387;0.004725811944913218;0.0001254189236625401;1.2093492041127264e-09;8.878246256089353e-09;0.13621487622289885;0.9643854459039661
2hpu;Breathing;6.330848534780611;2140.7355745163854;9649.875;1428.6766779086163;2209.858844878042;0.14805131443760838;0.22184075695450828;9627.0;1478.1522;0.1535423496416329;0.005131704568072594;6.774262622961561e-06;757.5296166816048;1562.6061746783344;1280.8185050416562;0.819668145305592;0.023426752587707877;37176.48772502915;6558.425270552813;5563.485788452909;0.14965065633963268;3107.566866666601;0.4431539601962335;0.5770247090779204;5.778588235294118;4.0691250000000005;1.4201058545250187;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;3776.608695652174;1186.2022974008978;4102.0;2336.8;4815.4;1571;5284;0.15033066711284732;0.005441972599706964;0.00014465457534089564;1.2897622517169372e-09;8.272092314117775e-09;0.15591729557765743;0.9641692831823934
2hpu;Counting1;22.963175615319177;2722.0148174957953;2881.7894736842104;1759.4026631201148;2800.598463120693;0.6105243561983085;0.944557137970196;2502.0;1571.5559999999998;0.6281199040767386;0.047772408856711204;0.017391237459890733;2.746924074085488;1980.322164653265;1506.4260971489143;0.7606974885385251;0.09687429295115058;16233.549775474112;9282.484834617473;12897.160750620897;0.7944756956427435;3504.4697425006716;0.6380552696755811;0.3369604100163024;0.906;1.9717894736842105;0.45948110185778346;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2650.3;744.2424403378244;2752.0;1827.4;3191.0;1710;4011;0.32800543201249843;0.011832782965347215;0.0003142509220365372;2.9215379973173813e-09;8.588907299520457e-09;0.3401524688214202;0.9642894351141724
2hpu;Counting2;19.73471511778274;1233.8053871390468;3116.5;764.0462464188058;1276.3460495082195;0.24516163851076714;0.3958945570797519;3121.0;539.6664;0.17291457866068566;0.05193526047091359;0.0130546449102151;3.9782974434084286;902.5129467479229;594.1411568690675;0.6583187077924706;0.023426752587707433;15072.825242509956;4573.783644301935;5931.597225197402;0.3935292242670267;4049.4035413897773;0.6027280214093939;0.26256030898836247;0.8078823529411765;2.3062500000000004;0.3503012912482066;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2191.6923076923076;487.2720586813876;2258.0;1676.6000000000001;2536.2000000000003;1566;3171;0.22775208454710158;0.008225965486273327;0.00021852957080741348;2.0038986046520522e-09;8.484028888183652e-09;0.23619658160808094;0.9642480132291192
2hpu;Counting3;15.72167653499597;2252.7331547847975;4027.230769230769;1570.9618154624336;2337.581241498584;0.39008487605553804;0.559375234217106;3460.0;1657.5467999999998;0.4790597687861271;0.021482948004672802;0.00417958465107479;5.139971982418974;1652.9195474381174;1484.4861134342148;0.8980994360766318;0.08701137698962969;14319.365053556543;8168.905918496226;11412.873612216219;0.7970237206419687;2900.908852672016;0.5373877955855092;0.2481566272988526;0.9610000000000001;3.018615384615385;0.31835788186127106;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2624.5454545454545;684.6219080812367;2669.0;1741.0;3118.0;1627;3649;0.19735012227729942;0.007123047340727673;0.00018919619393974099;1.7365794964332275e-09;8.485094411684398e-09;0.2046623675485463;0.9642716667512781
2hpu;Math;22.379494113623675;1174.3668506901922;2836.235294117647;879.5592311928007;1212.4850514542436;0.3101150433523646;0.41405833046568086;2660.0;753.1608;0.2831431578947368;0.024463315943181282;0.00783939156157291;3.1205630884793965;857.3564019706157;901.2152253224206;1.0511558824906377;0.06453852113757108;12652.50337956543;4905.656443652493;6565.190263542697;0.5188846876062394;2831.3494352079542;0.6364621071993667;0.37805073023743496;1.209888888888889;1.736705882352941;0.6966573333935481;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2419.75;508.03397606196904;2564.0;1895.0;2810.8;1564;3069;0.16348495352086798;0.005903662282321747;0.00015682877948196172;1.4399362383039395e-09;8.492922011843352e-09;0.1695454460226079;0.9642544660212709
2hpu;Reading;15.933253902384275;3058.680924843257;4072.6153846153848;2281.0889774572415;3159.7948677185686;0.5601041989072253;0.7510360385116791;3344.0;1328.4096;0.3972516746411483;0.027269369613645667;0.002454776562447168;11.108697235752006;2234.31237812225;2326.9254485529923;1.041450368058461;0.0285131531036944;16442.12673752123;4839.190212841669;6288.875855348897;0.3824855479916457;3245.931814860967;0.7029733777262661;0.31776760823526506;1.128;2.935692307692307;0.3842364532019705;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2179.4615384615386;724.9332717710714;1894.0;1623.0;2531.4;1539;4316;0.21617032453392826;0.007800877150912626;0.00020718934931335036;1.915764423423864e-09;8.545714038655901e-09;0.22417839294991868;0.9642781433544337
2hpu;Relax;17.226121578799326;1401.217308609177;3544.7894736842104;901.5861745592998;1420.5118668860052;0.25434124685048026;0.3952892884081063;3459.0;647.8961999999999;0.1873073720728534;0.04193606073061079;0.011471213841752134;3.6557648832222798;1004.4535738310566;785.3586940570293;0.7818765491187571;0.3648717728686339;9028.286696095656;4209.293494283848;4481.61252549513;0.4963967889315294;2008.2126256534505;0.6439898099936209;0.5219239097195894;1.9231794871794874;1.657;1.160639400832521;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;1971.4166666666667;433.508386116501;1783.0;1705.0;2187.0;1596;3620;0.05695652456684326;0.002056648109241841;5.4633155900096316e-05;5.026437085413825e-10;8.509605214913892e-09;0.05906780633462891;0.9642566416666147
2hpu;Speaking;21.657060850795094;1910.0082722333952;3782.5454545454545;1340.6885069721723;2007.643184322243;0.35444081851312;0.5049531579159621;3290.0;874.7339999999999;0.2658765957446808;0.020456611981483894;0.0031612614912602355;6.471028112681965;1419.618109837212;1256.811747111224;0.8853167893549505;0.03326892045416274;15507.910971059238;11672.063287645644;18183.439040653528;1.1725266591088472;2577.0916792733833;0.6213496793311191;0.32769507242307877;1.362;2.5125454545454544;0.5420797452782402;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2377.9166666666665;910.4561547500365;1922.0;1654.8;3032.8;1540;4275;0.23984598979863125;0.008655991526754453;0.00022990569551044007;2.1077468363123125e-09;8.473971156481594e-09;0.24873188912864297;0.9642751906032605
2hpu;Stroop;34.89729079555919;1049.1314502959103;1816.516129032258;850.186641115457;1066.400420794771;0.4680314297943452;0.5775514092764104;1554.0;598.9703999999999;0.3854378378378378;0.02379662328811745;0.010299864521618279;2.310382164558666;754.0589690041703;936.4986496128722;1.2419435191516075;0.3555512088092634;8240.83787170838;6640.880463474636;8278.354465516313;1.0045525217692648;2277.9446937462276;0.5498542255606635;0.47887328428378595;0.8793124999999999;0.9638709677419356;0.9122720046854081;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2590.4;581.262625669327;2562.5;2046.2;3203.6;1652;3292;0.1333823498410345;0.004811773841026341;0.0001277889286383349;1.2003566244095022e-09;8.677993253229892e-09;0.1383219138110558;0.9642893607099117
2hpu;Video1;18.95076462774956;951.3112519250551;3199.0;606.4398843523844;960.0800505840186;0.18957170501793824;0.29737769675681625;3255.0;355.82399999999996;0.10931612903225806;0.07019076317630298;0.010278906951148938;6.8286213222756444;678.8791142498832;524.0818780514747;0.7719811481172916;0.5298147739379795;10460.505930612237;1994.384785191938;2470.5633160796183;0.23618009802466794;2913.2563776593174;0.5838952145118341;0.48202881884306525;1.5412075471698112;1.638846153846154;0.9404223474868596;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2033.8333333333333;539.2897850156465;1696.0;1623.0;2671.4;1549;3324;0.09553381497937816;0.0034494093752544326;9.162944201702629e-05;8.414976585664178e-10;8.49355438155463e-09;0.09907485463814729;0.9642589467155704
2hpu;Video2;15.255876736262534;2585.290044730884;4051.4074074074074;1915.0344294808035;2635.923477353153;0.47268374589517764;0.6381214686047268;3354.0;937.0032;0.27936887298747765;0.007931910939455904;0.0006974251915958366;11.373135119060208;1863.8793655252393;1964.8581228584837;1.0541766592843784;0.3794578460013076;10527.482884034456;6233.148328883691;7808.16561263572;0.741693498687826;1940.9122809954126;0.6249780195373085;0.5026257449712769;2.0160714285714283;1.9981481481481482;1.0089699457169334;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2301.64;1135.9243242399557;1698.0;1618.4;2890.8;1546;5696;0.06563866216302217;0.002370745380062101;6.298122668694306e-05;5.764814882417158e-10;8.4686537179038e-09;0.06807238934625269;0.9642479541763801
2z7d;Baseline;43.54015794202935;822.5041353279502;1390.974358974359;565.5342833471951;832.6987368455887;0.4065741972153925;0.5913150950779763;1262.0;429.95399999999995;0.3406925515055467;0.04241694668739284;0.053220113568487964;0.7970096988389036;588.8069235089882;541.2619126725357;0.9192519501076709;0.38741119241568045;5470.591819333314;2435.469024867634;3810.8840315860048;0.6966127536911403;1631.3756633565893;0.450371503938568;0.4969773236301784;0.6522;0.7368717948717948;0.8850929083443525;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2051.214285714286;473.9563238725437;1911.5;1617.0;2433.4;1576;3045;0.06585380469603584;0.0023685662415683637;6.285543710606385e-05;6.052706298728193e-10;8.863859168474308e-09;0.06828522697998089;0.9643931434150776
2z7d;Breathing;9.976378218849268;1883.86893223657;6141.111111111111;1607.6538407862781;1921.0346571173968;0.2617854996757102;0.30676353157461783;6032.0;978.516;0.1622208222811671;0.012074507011312142;8.383007454548349e-05;144.03550368741358;1358.3766329420855;1823.1606255803865;1.3421613574370999;0.17645269860407042;27587.3820181678;11105.299510819892;5973.423953021998;0.21652739462875356;3493.5859117750874;0.6418518900999847;0.6636451631554875;4.1971428571428575;2.022222222222222;2.075510204081633;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;3343.153846153846;752.6401066761688;3059.5;2782.0;3890.0;2398;5544;0.21087572130073876;0.007636828687357334;0.00020301663819393507;1.7988629590893675e-09;8.224668169883893e-09;0.21871556842515297;0.9641550568125328
2z7d;Counting1;34.46838146310748;1976.8949679448613;1954.1379310344828;1710.2039085638285;1985.9009496977894;0.8751705196462154;1.0116455632680603;1468.0;676.0656;0.4605351498637602;0.014133738500174124;0.007277818345014029;1.9420295794902642;1404.2440282961118;1969.186006127583;1.4023104007904974;0.5191293161203627;5189.775843339653;3795.2694008312124;4746.373456457945;0.9145623240258532;1662.378328083726;0.4906780605905929;0.6138731505782518;1.1935333333333336;0.7511034482758621;1.589039880023261;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2340.25;844.7796680200111;2117.5;1785.4;2505.8;1600;4792;0.05318346331867538;0.0019173631810445488;5.0912230262525806e-05;4.731863269764954e-10;8.579717301265327e-09;0.05515173920316878;0.9643116261983573
2z7d;Counting2;36.475870770711595;1256.1443171286273;1713.4117647058824;1028.8771790424585;1274.1792575234579;0.6004844837861093;0.7331246014551862;1583.0;959.2421999999999;0.605964750473784;0.019138333229703354;0.022414037450365968;0.8538547895301598;900.9807934420772;1142.545451593598;1.2681129940946412;0.19713108352047737;3977.0332962768816;2365.815996332974;2675.1708482010795;0.672654878375158;861.5446885821813;0.4162709433825667;0.5179583681225007;0.904457142857143;0.7891176470588235;1.1461626111495662;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2207.4615384615386;507.58638755230857;2142.0;1786.8;2496.0;1612;3247;0.03169851118243985;0.0011393542095090251;3.0230842243112026e-05;2.9504414475490825e-10;8.976611929472814e-09;0.03286809652923613;0.9644157870305652
2z7d;Counting3;34.351309815433254;1136.1438714140581;1856.6666666666667;991.6235844983383;1150.5665556649813;0.5340881065520673;0.6119266811924909;1640.0;1015.5809999999999;0.6192567073170732;0.01928516243261012;0.01999438161247391;0.9645290765371143;813.5734137171576;1142.2490828008035;1.4039901790570453;0.20392494934733119;4908.424181766142;3379.562615063353;4675.361905172471;0.9525179022914415;1102.3178161703477;0.643805435613662;0.4803736145695175;0.8481935483870969;0.9887333333333335;0.8578587570498586;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2478.7272727272725;492.642981720045;2380.0;2127.0;2860.0;1605;3360;0.04306125151860452;0.0015482151940774981;4.1081660598850383e-05;3.975678933850161e-10;8.903986801266767e-09;0.044650548770848765;0.9644058741494829
2z7d;Math;35.63959358437622;1095.8879961017915;1729.5757575757575;985.8702700629223;1110.2541920514157;0.5700069891386298;0.6336166492283818;1596.0;744.2651999999999;0.4663315789473684;0.013847769543455176;0.01706515670273755;0.8114645405649132;785.0682680403474;1152.1927761030302;1.4676338644779041;0.38473223523139577;3903.2628676173986;4201.282089838823;4566.740500036085;1.1699802588042658;1251.4670794889103;0.5122049665056927;0.5323858830419529;0.9090588235294118;0.8037575757575758;1.1310112040593647;0.5915472811164021;0.6076978441433623;0.6748303406662497;0.7346891895797056;0.2842497328598155;-0.29800271206269935;-0.4014989941294993;1.645646624565912e-05;0.016199363721944735;2195.230769230769;556.8615563130645;2276.0;1644.6;2427.8;1609;3556;0.06385477020680998;0.0023017806909330332;6.111859892169217e-05;5.821236070821871e-10;8.791061532473713e-09;0.06621767007878832;0.9643161731730086
